ts,config,write_id,key,true_class,predicted_class,action,is_false,version_read,version_at_commit,classify_ms,escalated
38,cosine_only,38,status::the_offline_mode::38,bootstrap,bootstrap,apply,False,0,1,0.0,False
39,cosine_only,39,ship_date::the_partner_integration::39,bootstrap,bootstrap,apply,False,0,1,0.0,False
40,cosine_only,40,status::the_offline_mode::2,duplicate,refinement,merge,False,1,2,24295.624600024894,False
41,cosine_only,41,status::the_offline_mode::38,duplicate,duplicate,drop,False,1,1,21.951699978671968,False
42,cosine_only,42,ship_date::the_data_migration::33,contradiction,duplicate,drop,True,1,1,17.43850001366809,False
43,cosine_only,43,ship_date::the_beta_rollout::12,refinement,refinement,merge,False,1,2,24.552199989557266,False
44,cosine_only,44,status::the_dark_mode_rollout::32,refinement,duplicate,drop,False,1,1,23.760000010952353,False
45,cosine_only,45,ship_date::the_onboarding_revamp::27,refinement,refinement,merge,False,1,2,39.53700000420213,False
46,cosine_only,46,ship_date::the_vendor_contract_renewal::18,contradiction,duplicate,drop,True,1,1,18.889499944634736,False
47,cosine_only,47,ship_date::the_partner_integration::6,refinement,duplicate,drop,False,1,1,28.86590000707656,False
48,cosine_only,48,status::the_dark_mode_rollout::32,update,refinement,merge,False,1,2,18.39129999279976,False
49,cosine_only,49,status::the_referral_program::11,contradiction,refinement,merge,True,1,2,18.24730000225827,False
50,cosine_only,50,ship_date::the_data_migration::30,contradiction,duplicate,drop,True,1,1,14.977799961343408,False
51,cosine_only,51,magnitude::the_storage_quota::31,update,refinement,merge,False,1,2,20.6758999847807,False
52,cosine_only,52,status::the_audit_log_feature::26,update,refinement,merge,False,1,2,19.74830002291128,False
53,cosine_only,53,status::the_dark_mode_rollout::5,contradiction,duplicate,drop,True,1,1,19.96740000322461,False
54,cosine_only,54,magnitude::the_storage_quota::37,duplicate,refinement,merge,False,1,2,18.221099977381527,False
55,cosine_only,55,status::the_dark_mode_rollout::5,refinement,duplicate,drop,False,1,1,18.931099970359355,False
56,cosine_only,56,magnitude::the_budget::7,duplicate,refinement,merge,False,1,2,16.992199991364032,False
57,cosine_only,57,magnitude::the_infra_budget::34,update,refinement,merge,False,1,2,18.41189997503534,False
58,cosine_only,58,magnitude::the_storage_quota::22,update,refinement,merge,False,1,2,17.55099999718368,False
59,cosine_only,59,ship_date::the_Q3_roadmap_review::36,update,duplicate,drop,False,1,1,24.169900047127157,False
60,cosine_only,60,status::Feature_X::8,update,duplicate,drop,False,1,1,16.111499979160726,False
61,cosine_only,61,status::Feature_X::8,refinement,refinement,merge,False,1,2,19.461999996565282,False
62,cosine_only,62,status::the_dark_mode_rollout::32,contradiction,refinement,merge,True,2,3,20.067300007212907,False
63,cosine_only,63,status::the_audit_log_feature::26,duplicate,duplicate,drop,False,2,2,19.23880004324019,False
64,cosine_only,64,status::Feature_X::8,update,duplicate,drop,False,2,2,17.851400014478713,False
65,cosine_only,65,magnitude::the_storage_quota::19,contradiction,duplicate,drop,True,1,1,19.33619996998459,False
66,cosine_only,66,ship_date::the_vendor_contract_renewal::9,refinement,refinement,merge,False,1,2,20.279899996239692,False
67,cosine_only,67,ship_date::the_API_migration::0,duplicate,refinement,merge,False,1,2,18.09019997017458,False
68,cosine_only,68,ship_date::the_beta_rollout::24,contradiction,update,apply,True,1,2,16.02029998321086,False
69,cosine_only,69,magnitude::the_storage_quota::22,duplicate,duplicate,drop,False,2,2,18.109999946318567,False
70,cosine_only,70,magnitude::the_budget::1,update,update,apply,True,1,2,17.84159999806434,False
71,cosine_only,71,magnitude::the_storage_quota::19,refinement,refinement,merge,False,1,2,20.187099988106638,False
72,cosine_only,72,magnitude::the_storage_quota::31,contradiction,refinement,merge,True,2,3,21.310899988748133,False
73,cosine_only,73,magnitude::the_support_queue::10,refinement,update,apply,False,1,2,20.27729997644201,False
74,cosine_only,74,ship_date::the_onboarding_revamp::27,refinement,duplicate,drop,False,2,2,18.61370005644858,False
75,cosine_only,75,status::the_dark_mode_rollout::14,refinement,refinement,merge,False,1,2,22.337699949275702,False
76,cosine_only,76,magnitude::the_infra_budget::25,duplicate,refinement,merge,False,1,2,17.824399983510375,False
77,cosine_only,77,status::the_referral_program::11,duplicate,refinement,merge,False,2,3,15.16140002058819,False
78,cosine_only,78,magnitude::the_infra_budget::34,duplicate,refinement,merge,False,2,3,17.3687000060454,False
79,cosine_only,79,ship_date::the_onboarding_revamp::3,contradiction,duplicate,drop,True,1,1,16.521700017619878,False
80,cosine_only,80,ship_date::the_beta_rollout::12,contradiction,duplicate,drop,True,2,2,16.3258999818936,False
81,cosine_only,81,magnitude::the_budget::1,update,refinement,merge,False,2,3,17.097200034186244,False
82,cosine_only,82,ship_date::the_data_migration::33,duplicate,refinement,merge,False,1,2,16.781100013758987,False
83,cosine_only,83,status::Feature_X::8,contradiction,duplicate,drop,True,2,2,18.985599977895617,False
84,cosine_only,84,status::the_referral_program::11,duplicate,refinement,merge,False,3,4,16.21039997553453,False
85,cosine_only,85,ship_date::the_onboarding_revamp::27,refinement,update,apply,False,2,3,22.946699988096952,False
86,cosine_only,86,ship_date::the_beta_rollout::24,contradiction,duplicate,drop,True,2,2,17.138499999418855,False
87,cosine_only,87,status::the_referral_program::11,duplicate,update,apply,False,4,5,18.75529997050762,False
88,cosine_only,88,magnitude::the_storage_quota::31,duplicate,refinement,merge,False,3,4,19.80889996048063,False
89,cosine_only,89,status::the_audit_log_feature::26,contradiction,refinement,merge,True,2,3,18.400800006929785,False
90,cosine_only,90,status::the_referral_program::11,duplicate,update,apply,False,5,6,15.885300002992153,False
91,cosine_only,91,ship_date::the_data_migration::30,refinement,refinement,merge,False,1,2,18.74789997236803,False
92,cosine_only,92,ship_date::the_data_migration::33,refinement,refinement,merge,False,2,3,20.020099997054785,False
93,cosine_only,93,magnitude::the_budget::13,update,refinement,merge,False,1,2,17.147400008980185,False
94,cosine_only,94,ship_date::the_onboarding_revamp::21,contradiction,duplicate,drop,True,1,1,19.497099972795695,False
95,cosine_only,95,status::the_referral_program::11,refinement,refinement,merge,False,6,7,21.934299962595105,False
96,cosine_only,96,magnitude::the_support_queue::10,refinement,update,apply,False,2,3,17.922399973031133,False
97,cosine_only,97,magnitude::the_infra_budget::34,update,refinement,merge,False,3,4,17.337999946903437,False
98,cosine_only,98,status::the_offline_mode::35,update,refinement,merge,False,1,2,18.76920001814142,False
99,cosine_only,99,ship_date::the_Q3_roadmap_review::36,update,duplicate,drop,False,1,1,18.387500022072345,False
100,cosine_only,100,status::Feature_X::8,update,duplicate,drop,False,2,2,17.84159999806434,False
101,cosine_only,101,ship_date::the_onboarding_revamp::27,duplicate,refinement,merge,False,3,4,17.710399988573045,False
102,cosine_only,102,ship_date::the_onboarding_revamp::3,duplicate,duplicate,drop,False,1,1,16.834300011396408,False
103,cosine_only,103,status::the_referral_program::11,update,update,apply,False,7,8,16.4132000063546,False
104,cosine_only,104,status::the_dark_mode_rollout::20,duplicate,refinement,merge,False,1,2,17.877600039355457,False
105,cosine_only,105,magnitude::the_marketing_spend::4,duplicate,refinement,merge,False,1,2,19.732399960048497,False
106,cosine_only,106,status::the_dark_mode_rollout::20,duplicate,refinement,merge,False,2,3,36.33370000170544,False
107,cosine_only,107,magnitude::the_headcount_plan::16,duplicate,refinement,merge,False,1,2,16.95560000371188,False
108,cosine_only,108,status::the_audit_log_feature::26,duplicate,refinement,merge,False,3,4,17.928099958226085,False
109,cosine_only,109,magnitude::the_headcount_plan::16,contradiction,refinement,merge,True,2,3,16.343099996447563,False
110,cosine_only,110,ship_date::the_onboarding_revamp::3,contradiction,refinement,merge,True,1,2,18.42690003104508,False
111,cosine_only,111,magnitude::the_storage_quota::19,duplicate,refinement,merge,False,2,3,17.984499980229884,False
112,cosine_only,112,status::the_offline_mode::35,duplicate,refinement,merge,False,2,3,20.853299996815622,False
113,cosine_only,113,magnitude::the_storage_quota::22,refinement,refinement,merge,False,2,3,19.816000014543533,False
114,cosine_only,114,ship_date::the_partner_integration::39,refinement,duplicate,drop,True,1,1,19.114899972919375,False
115,cosine_only,115,magnitude::the_budget::13,refinement,refinement,merge,False,2,3,23.06849998421967,False
116,cosine_only,116,magnitude::the_budget::7,refinement,refinement,merge,False,2,3,18.43579998239875,False
117,cosine_only,117,magnitude::the_headcount_plan::16,contradiction,refinement,merge,True,3,4,19.381199963390827,False
118,cosine_only,118,magnitude::the_storage_quota::22,duplicate,refinement,merge,False,3,4,21.360600017942488,False
119,cosine_only,119,ship_date::the_onboarding_revamp::27,duplicate,duplicate,drop,False,4,4,17.55089999642223,False
120,cosine_only,120,ship_date::the_vendor_contract_renewal::18,contradiction,duplicate,drop,True,1,1,16.857199952937663,False
121,cosine_only,121,magnitude::the_budget::7,refinement,refinement,merge,False,3,4,17.917799996212125,False
122,cosine_only,122,magnitude::the_storage_quota::37,refinement,refinement,merge,False,2,3,19.365199957974255,False
123,cosine_only,123,ship_date::the_onboarding_revamp::21,refinement,refinement,merge,False,1,2,19.089300010818988,False
124,cosine_only,124,magnitude::the_budget::7,duplicate,duplicate,drop,False,4,4,15.168199955951422,False
125,cosine_only,125,magnitude::the_budget::7,duplicate,duplicate,drop,False,4,4,15.352900023572147,False
126,cosine_only,126,status::Feature_X::8,duplicate,update,apply,False,2,3,18.589999992400408,False
127,cosine_only,127,status::the_offline_mode::38,refinement,duplicate,drop,False,1,1,19.254400045610964,False
128,cosine_only,128,magnitude::the_budget::1,update,duplicate,drop,False,3,3,17.068399989511818,False
129,cosine_only,129,ship_date::the_beta_rollout::24,refinement,refinement,merge,False,2,3,23.602799978107214,False
130,cosine_only,130,status::the_dark_mode_rollout::14,update,duplicate,drop,False,2,2,17.946199979633093,False
131,cosine_only,131,magnitude::the_budget::1,duplicate,refinement,merge,False,3,4,17.75229995837435,False
132,cosine_only,132,magnitude::the_infra_budget::34,update,duplicate,drop,False,4,4,17.02229998772964,False
133,cosine_only,133,ship_date::the_vendor_contract_renewal::9,contradiction,duplicate,drop,True,2,2,17.651100002694875,False
134,cosine_only,134,status::the_export_tool::17,duplicate,duplicate,drop,False,1,1,17.389099986758083,False
135,cosine_only,135,status::the_audit_log_feature::26,refinement,duplicate,drop,False,4,4,24.694600026123226,False
136,cosine_only,136,magnitude::the_storage_quota::37,refinement,refinement,merge,True,3,4,27.518299990333617,False
137,cosine_only,137,status::the_dark_mode_rollout::32,refinement,duplicate,drop,False,3,3,24.07310000853613,False
138,cosine_only,138,ship_date::the_data_migration::33,refinement,refinement,merge,False,3,4,19.02100001461804,False
139,cosine_only,139,ship_date::the_API_migration::0,refinement,duplicate,drop,False,2,2,20.322700031101704,False
140,cosine_only,140,ship_date::the_onboarding_revamp::3,duplicate,update,apply,False,2,3,18.108999996911734,False
141,cosine_only,141,status::the_dark_mode_rollout::32,contradiction,refinement,merge,True,3,4,19.950199988670647,False
142,cosine_only,142,magnitude::the_infra_budget::25,contradiction,refinement,merge,True,2,3,14.970000018365681,False
143,cosine_only,143,status::the_dark_mode_rollout::14,contradiction,duplicate,drop,True,2,2,16.08149998355657,False
144,cosine_only,144,status::the_export_tool::17,refinement,refinement,merge,False,1,2,18.410699965897948,False
145,cosine_only,145,magnitude::the_storage_quota::22,duplicate,refinement,merge,False,4,5,20.228700013831258,False
146,cosine_only,146,status::the_dark_mode_rollout::29,refinement,refinement,merge,False,1,2,24.394200008828193,False
147,cosine_only,147,magnitude::the_storage_quota::37,refinement,refinement,merge,False,4,5,21.69209998100996,False
148,cosine_only,148,status::the_audit_log_feature::26,duplicate,refinement,merge,False,4,5,23.95040000556037,False
149,cosine_only,149,ship_date::the_API_migration::0,duplicate,refinement,merge,False,2,3,20.93340002465993,False
150,cosine_only,150,ship_date::the_data_migration::33,contradiction,duplicate,drop,True,4,4,19.907799956854433,False
151,cosine_only,151,status::the_offline_mode::2,refinement,duplicate,drop,False,2,2,24.193799996282905,False
152,cosine_only,152,status::the_offline_mode::23,duplicate,refinement,merge,False,1,2,19.522099988535047,False
153,cosine_only,153,magnitude::the_headcount_plan::16,refinement,refinement,merge,False,4,5,19.272400008048862,False
154,cosine_only,154,magnitude::the_budget::1,update,refinement,merge,False,4,5,21.117100026458502,False
155,cosine_only,155,magnitude::the_storage_quota::37,update,update,apply,False,5,6,22.519699996337295,False
156,cosine_only,156,ship_date::the_beta_rollout::24,contradiction,duplicate,drop,True,3,3,20.150900003500283,False
157,cosine_only,157,ship_date::the_data_migration::33,contradiction,duplicate,drop,True,4,4,17.513700004201382,False
158,cosine_only,158,status::the_dark_mode_rollout::32,update,refinement,merge,False,4,5,20.171099982690066,False
159,cosine_only,159,ship_date::the_beta_rollout::24,duplicate,duplicate,drop,False,3,3,18.175500037614256,False
160,cosine_only,160,magnitude::the_headcount_plan::16,refinement,refinement,merge,False,5,6,17.817300045862794,False
161,cosine_only,161,ship_date::the_beta_rollout::12,update,duplicate,drop,False,2,2,17.81940000364557,False
162,cosine_only,162,ship_date::the_vendor_contract_renewal::18,duplicate,duplicate,drop,False,1,1,16.144499997608364,False
163,cosine_only,163,ship_date::the_beta_rollout::24,refinement,refinement,merge,False,3,4,18.858199997339398,False
164,cosine_only,164,ship_date::the_API_migration::0,update,duplicate,drop,False,3,3,18.910600047092885,False
165,cosine_only,165,ship_date::the_onboarding_revamp::27,refinement,refinement,merge,False,4,5,20.65200003562495,False
166,cosine_only,166,magnitude::the_infra_budget::34,update,duplicate,drop,False,4,4,17.753200023435056,False
167,cosine_only,167,status::the_dark_mode_rollout::20,duplicate,update,apply,False,3,4,19.678099954035133,False
168,cosine_only,168,magnitude::the_support_queue::10,refinement,refinement,merge,True,3,4,19.40609997836873,False
169,cosine_only,169,ship_date::the_API_migration::0,refinement,duplicate,drop,False,3,3,20.58999997097999,False
170,cosine_only,170,magnitude::the_storage_quota::19,duplicate,refinement,merge,False,3,4,17.03689998248592,False
171,cosine_only,171,ship_date::the_vendor_contract_renewal::9,duplicate,duplicate,drop,False,2,2,15.705399971920997,False
172,cosine_only,172,ship_date::the_partner_integration::15,refinement,refinement,merge,False,1,2,18.74379999935627,False
173,cosine_only,173,magnitude::the_storage_quota::31,contradiction,refinement,merge,True,4,5,20.644000032916665,False
174,cosine_only,174,magnitude::the_marketing_spend::4,contradiction,update,apply,True,2,3,16.662899986840785,False
175,cosine_only,175,magnitude::the_storage_quota::19,duplicate,refinement,merge,False,4,5,16.81480003753677,False
176,cosine_only,176,magnitude::the_storage_quota::22,update,duplicate,drop,False,5,5,19.74700001301244,False
177,cosine_only,177,ship_date::the_data_migration::33,duplicate,refinement,merge,False,4,5,17.02229998772964,False
178,cosine_only,178,magnitude::the_storage_quota::22,duplicate,refinement,merge,False,5,6,20.537100033834577,False
179,cosine_only,179,status::the_dark_mode_rollout::29,update,refinement,merge,False,2,3,22.023700003046542,False
180,cosine_only,180,magnitude::the_marketing_spend::4,refinement,contradiction,blocked,False,3,3,18.963900045491755,False
181,cosine_only,181,magnitude::the_storage_quota::31,duplicate,refinement,merge,False,5,6,18.12760002212599,False
182,cosine_only,182,magnitude::the_headcount_plan::16,update,refinement,merge,False,6,7,18.745499954093248,False
183,cosine_only,183,ship_date::the_onboarding_revamp::27,duplicate,update,apply,False,5,6,18.418800027575344,False
184,cosine_only,184,ship_date::the_onboarding_revamp::21,refinement,duplicate,drop,False,2,2,19.93050001328811,False
185,cosine_only,185,magnitude::the_storage_quota::31,contradiction,refinement,merge,True,6,7,20.747700007632375,False
186,cosine_only,186,ship_date::the_beta_rollout::12,refinement,duplicate,drop,False,2,2,18.021199968643486,False
187,cosine_only,187,magnitude::the_storage_quota::22,duplicate,refinement,merge,False,6,7,52.233199996408075,False
188,cosine_only,188,magnitude::the_storage_quota::22,update,refinement,merge,False,7,8,26.146899966988713,False
189,cosine_only,189,magnitude::the_budget::13,refinement,refinement,merge,False,3,4,27.423999970778823,False
190,cosine_only,190,status::Feature_X::8,update,duplicate,drop,False,3,3,22.015900001861155,False
191,cosine_only,191,magnitude::the_budget::7,refinement,refinement,merge,False,4,5,25.608800002373755,False
192,cosine_only,192,magnitude::the_headcount_plan::28,update,refinement,merge,False,1,2,59.96969999978319,False
193,cosine_only,193,status::the_dark_mode_rollout::14,update,duplicate,drop,False,2,2,18.575399997644126,False
194,cosine_only,194,magnitude::the_budget::7,duplicate,duplicate,drop,False,5,5,18.19859998067841,False
195,cosine_only,195,ship_date::the_Q3_roadmap_review::36,duplicate,refinement,merge,False,1,2,26.99059998849407,False
